estado,municipio,secciones_electorales
Aguascalientes,Aguascalientes,1;2
Aguascalientes,Asientos,1
Aguascalientes,Calvillo,1
Aguascalientes,Cosío,1
Aguascalientes,El Llano,1
Aguascalientes,Jesús María,1
Aguascalientes,Pabellón de Arteaga,1
Aguascalientes,Rincón de Romos,1
Aguascalientes,San Francisco de los Romo,1
Aguascalientes,San José de Gracia,1
Aguascalientes,Tepezalá,1
Baja California,Ensenada,3;7
Baja California,Mexicali,1;2;7
Baja California,Playas de Rosarito,8
Baja California,Tecate,8
Baja California,Tijuana,"4; 5, 6, 8"
Baja California Sur,Comondú,1
Baja California Sur,La Paz,1;2
Baja California Sur,Loreto,1
Baja California Sur,Los Cabos,2
Baja California Sur,Mulegé,1
Campeche,Calakmul,1;2
Campeche,Calkiní,1
Campeche,Campeche,1
Campeche,Candelaria,2
Campeche,Carmen,2
Campeche,Champotón,2
Campeche,Escárcega,2
Campeche,Hecelchakán,1
Campeche,Hopelchén,1
Campeche,Palizada,2
Campeche,Tenabo,1
Chiapas,Acacoyagua,7
Chiapas,Acala,6
Chiapas,Acapetahua,7
Chiapas,Aldama,2
Chiapas,Altamirano,3
Chiapas,Amatán,4
Chiapas,Amatenango de la Frontera,11
Chiapas,Amatenango del Valle,5
Chiapas,Angel Albino Corzo,10
Chiapas,Arriaga,7
Chiapas,Bejucal de Ocampo,11
Chiapas,Bella Vista,8
Chiapas,Benemérito de las Américas,3
Chiapas,Berriozábal,4
Chiapas,Bochil,2
Chiapas,Cacahoatán,11
Chiapas,Catazajá,1
Chiapas,Chalchihuitán,2
Chiapas,Chamula,5
Chiapas,Chanal,3
Chiapas,Chapultenango,2
Chiapas,Chenalhó,2
Chiapas,Chiapa de Corzo,6
Chiapas,Chiapilla,6
Chiapas,Chicoasén,6
Chiapas,Chicomuselo,8
Chiapas,Chilón,1
Chiapas,Cintalapa,10
Chiapas,Coapilla,4
Chiapas,Comitán de Domínguez,8
Chiapas,Copainalá,4
Chiapas,El Bosque,2
Chiapas,El Porvenir,11
Chiapas,Escuintla,7
Chiapas,Francisco León,2
Chiapas,Frontera Comalapa,8
Chiapas,Frontera Hidalgo,12
Chiapas,Huehuetán,11
Chiapas,Huitiupán,2
Chiapas,Huixtán,5
Chiapas,Huixtla,11
Chiapas,Ixhuatán,2
Chiapas,Ixtacomitán,4
Chiapas,Ixtapa,6
Chiapas,Ixtapangajoya,4
Chiapas,Jiquipilas,10
Chiapas,Jitotol,2
Chiapas,Juárez,4
Chiapas,La Concordia,10
Chiapas,La Grandeza,11
Chiapas,La Independencia,8
Chiapas,La Libertad,1
Chiapas,La Trinitaria,8
Chiapas,Larráinzar,2
Chiapas,Las Margaritas,3
Chiapas,Las Rosas,6
Chiapas,Mapastepec,7
Chiapas,Maravilla Tenejapa,3
Chiapas,Marqués de Comillas,3
Chiapas,Mazapa de Madero,11
Chiapas,Mazatán,11
Chiapas,Metapa,12
Chiapas,Mitontic,5
Chiapas,Montecristo de Guerrero,10
Chiapas,Motozintla,11
Chiapas,Nicolás Ruíz,6
Chiapas,Ocosingo,3
Chiapas,Ocotepec,2
Chiapas,Ocozocoautla de Espinosa,4
Chiapas,Ostuacán,4
Chiapas,Osumacinta,6
Chiapas,Oxchuc,3
Chiapas,Palenque,1
Chiapas,Pantelhó,2
Chiapas,Pantepec,2
Chiapas,Pichucalco,4
Chiapas,Pijijiapan,7
Chiapas,Pueblo Nuevo Solistahuacán,2
Chiapas,Rayón,2
Chiapas,Reforma,4
Chiapas,Sabanilla,1
Chiapas,Salto de Agua,1
Chiapas,San Andrés Duraznal,2
Chiapas,San Cristóbal de las Casas,5
Chiapas,San Fernando,4
Chiapas,San Juan Cancuc,2
Chiapas,San Lucas,6
Chiapas,Santiago el Pinar,2
Chiapas,Siltepec,11
Chiapas,Simojovel,2
Chiapas,Sitalá,2
Chiapas,Socoltenango,8
Chiapas,Solosuchiapa,4
Chiapas,Soyaló,6
Chiapas,Suchiapa,6
Chiapas,Suchiate,12
Chiapas,Sunuapa,4
Chiapas,Tapachula,11;12
Chiapas,Tapalapa,2
Chiapas,Tapilula,2
Chiapas,Tecpatán,4
Chiapas,Tenejapa,5
Chiapas,Teopisca,5
Chiapas,Tila,1
Chiapas,Tonalá,7
Chiapas,Totolapa,6
Chiapas,Tumbalá,1
Chiapas,Tuxtla Chico,12
Chiapas,Tuxtla Gutiérrez,6;9
Chiapas,Tuzantán,11
Chiapas,Tzimol,8
Chiapas,Unión Juárez,11
Chiapas,Venustiano Carranza,6
Chiapas,Villa Comaltitlán,8
Chiapas,Villa Corzo,10
Chiapas,Villaflores,10
Chiapas,Yajalón,1
Chiapas,Zinacantán,5
Chihuahua,Ahumada,1
Chihuahua,Aldama,5
Chihuahua,Allende,5
Chihuahua,Aquiles Serdán,5
Chihuahua,Ascensión,1
Chihuahua,Bachíniva,7
Chihuahua,Balleza,9
Chihuahua,Batopilas,9
Chihuahua,Bocoyna,9
Chihuahua,Buenaventura,7
Chihuahua,Camargo,5
Chihuahua,Carichí,9
Chihuahua,Casas Grandes,7
Chihuahua,Chihuahua,"5; 6, 8"
Chihuahua,Chínipas,9
Chihuahua,Coronado,5
Chihuahua,Coyame del Sotol,5
Chihuahua,Cuauhtémoc,7
Chihuahua,Cusihuiriachi,9
Chihuahua,Delicias,5
Chihuahua,Dr. Belisario Domínguez,9
Chihuahua,El Tule,9
Chihuahua,Galeana,7
Chihuahua,Gómez Farías,7
Chihuahua,Gran Morelos,9
Chihuahua,Guachochi,9
Chihuahua,Guadalupe,1
Chihuahua,Guadalupe y Calvo,9
Chihuahua,Guazapares,9
Chihuahua,Guerrero,7
Chihuahua,Hidalgo del Parral,9
Chihuahua,Huejotitán,9
Chihuahua,Ignacio Zaragoza,7
Chihuahua,Janos,1
Chihuahua,Jiménez,5
Chihuahua,Juárez,1;2;3;4
Chihuahua,Julimes,5
Chihuahua,La Cruz,5
Chihuahua,López,5
Chihuahua,Madera,7
Chihuahua,Maguarichi,9
Chihuahua,Manuel Benavides,5
Chihuahua,Matachí,7
Chihuahua,Matamoros,9
Chihuahua,Meoqui,5
Chihuahua,Morelos,9
Chihuahua,Moris,7
Chihuahua,Namiquipa,7
Chihuahua,Nonoava,9
Chihuahua,Nuevo Casas Grandes,7
Chihuahua,Ocampo,7
Chihuahua,Ojinaga,5
Chihuahua,Praxedis G. Guerrero,1
Chihuahua,Riva Palacio,7
Chihuahua,Rosales,5
Chihuahua,Rosario,9
Chihuahua,San Francisco de Borja,9
Chihuahua,San Francisco de Conchos,5
Chihuahua,San Francisco del Oro,9
Chihuahua,Santa Bárbara,9
Chihuahua,Santa Isabel,9
Chihuahua,Satevó,9
Chihuahua,Saucillo,5
Chihuahua,Temósachic,7
Chihuahua,Urique,9
Chihuahua,Uruachi,9
Chihuahua,Valle de Zaragoza,9
Coahuila de Zaragoza,Abasolo,3
Coahuila de Zaragoza,Acuña,1
Coahuila de Zaragoza,Allende,1
Coahuila de Zaragoza,Arteaga,3
Coahuila de Zaragoza,Candela,3
Coahuila de Zaragoza,Castaños,3
Coahuila de Zaragoza,Cuatro Ciénegas,2
Coahuila de Zaragoza,Escobedo,3
Coahuila de Zaragoza,Francisco I. Madero,2
Coahuila de Zaragoza,Frontera,2
Coahuila de Zaragoza,General Cepeda,3
Coahuila de Zaragoza,Guerrero,1
Coahuila de Zaragoza,Hidalgo,1
Coahuila de Zaragoza,Jiménez,1
Coahuila de Zaragoza,Juárez,3
Coahuila de Zaragoza,Lamadrid,2
Coahuila de Zaragoza,Matamoros,5
Coahuila de Zaragoza,Monclova,3
Coahuila de Zaragoza,Morelos,1
Coahuila de Zaragoza,Múzquiz,2
Coahuila de Zaragoza,Nadadores,2
Coahuila de Zaragoza,Nava,1
Coahuila de Zaragoza,Ocampo,2
Coahuila de Zaragoza,Parras de la fuente,5
Coahuila de Zaragoza,Piedras Negras,1
Coahuila de Zaragoza,Progreso,3
Coahuila de Zaragoza,Ramos Arizpe,3
Coahuila de Zaragoza,Sabinas,3
Coahuila de Zaragoza,Sacramento,3
Coahuila de Zaragoza,Saltillo,4;7
Coahuila de Zaragoza,San Buenaventura,2
Coahuila de Zaragoza,San Juan de Sabinas,2
Coahuila de Zaragoza,San Pedro,2
Coahuila de Zaragoza,Sierra Mojada,2
Coahuila de Zaragoza,Torreón,5;6
Coahuila de Zaragoza,Viesca,5
Coahuila de Zaragoza,Villa Unión,1
Coahuila de Zaragoza,Zaragoza,1
Colima,Armería,2
Colima,Colima,1
Colima,Comala,1
Colima,Coquimatlán,1
Colima,Cuauhtémoc,1
Colima,Ixtlahuacán,1
Colima,Manzanillo,2
Colima,Minatitlán,2
Colima,Tecomán,2
Colima,Villa de Álvarez,1
Ciudad de México,Álvaro Obregón,16;17;26
Ciudad de México,Azcapotzalco,3;8
Ciudad de México,Benito Juárez,15
Ciudad de México,Coyoacán,23;24
Ciudad de México,Cuajimalpa de Morelos,17
Ciudad de México,Cuauhtémoc,8;12
Ciudad de México,Gustavo A. Madero,"1, 2, 6, 7"
Ciudad de México,Iztacalco,11;13;18
Ciudad de México,Iztapalapa,1;2;6;7;18;25
Ciudad de México,La Magdalena Contreras,26
Ciudad de México,Miguel Hidalgo,10
Ciudad de México,Milpa Alta,21
Ciudad de México,Tláhuac,25;27
Ciudad de México,Tlalpan,5;14;21
Ciudad de México,Venustiano Carranza,9;11
Ciudad de México,Xochimilco,5;14;21;25
Durango,Canatlán,3
Durango,Canelas,1
Durango,Coneto de Comonfort,3
Durango,Cuencamé,3
Durango,Durango,1;4
Durango,El Oro,3
Durango,General Simón Bolívar,3
Durango,Gómez Palacio,2
Durango,Guadalupe Victoria,3
Durango,Guanaceví,1
Durango,Hidalgo,3
Durango,Indé,3
Durango,Lerdo,2
Durango,Mapimí,3
Durango,Mezquital,1
Durango,Nazas,3
Durango,Nombre de Dios,3
Durango,Nuevo Ideal,3
Durango,Ocampo,3
Durango,Otáez,1
Durango,Pánuco de Coronado,3
Durango,Peñón Blanco,3
Durango,Poanas,3
Durango,Pueblo Nuevo,1
Durango,Rodeo,3
Durango,San Bernardo,3
Durango,San Dimas,1
Durango,San Juan de Guadalupe,3
Durango,San Juan del Río,3
Durango,San Luis del Cordero,3
Durango,San Pedro del Gallo,3
Durango,Santa Clara,3
Durango,Santiago Papasquiaro,1
Durango,Súchil,1
Durango,Tamazula,1
Durango,Tepehuanes,1
Durango,Tlahualilo,3
Durango,Topia,1
Durango,Vicente Guerrero,3
Guanajuato,Abasolo,11
Guanajuato,Acámbaro,14
Guanajuato,Apaseo el Alto,14
Guanajuato,Apaseo el Grande,14
Guanajuato,Atarjea,1
Guanajuato,Celaya,12;13
Guanajuato,Comonfort,2
Guanajuato,Coroneo,14
Guanajuato,Cortazar,13
Guanajuato,Cuerámaro,11
Guanajuato,Doctor Mora,2
Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,4
Guanajuato,Guanajuato,4
Guanajuato,Huanímaro,11
Guanajuato,Irapuato,4;9
Guanajuato,Jaral del Progreso,13
Guanajuato,Jerécuaro,14
Guanajuato,León,3;5;6
Guanajuato,Manuel Doblado,11
Guanajuato,Moroleón,10
Guanajuato,Ocampo,1
Guanajuato,Pénjamo,11
Guanajuato,Pueblo Nuevo,8
Guanajuato,Purísima del Rincón,7
Guanajuato,Romita,7
Guanajuato,Salamanca,8
Guanajuato,Salvatierra,10
Guanajuato,San Diego de la Unión,1
Guanajuato,San Felipe,1
Guanajuato,San Francisco del Rincón,7
Guanajuato,San José Iturbide,2
Guanajuato,San Luis de la Paz,1
Guanajuato,San Miguel de Allende,2
Guanajuato,Santa Catarina,1
Guanajuato,Santa Cruz de Juventino Rosas,8
Guanajuato,Santiago Maravatío,10
Guanajuato,Silao,7
Guanajuato,Tarandacuao,14
Guanajuato,Tarimoro,10
Guanajuato,Tierra Blanca,2
Guanajuato,Uriangato,10
Guanajuato,Valle de Santiago,13
Guanajuato,Victoria,1
Guanajuato,Villagrán,8
Guanajuato,Xichú,1
Guanajuato,Yuriria,10
Guerrero,Acapulco de Juárez,4;9
Guerrero,Acatepec,5
Guerrero,Ahuacuotzingo,6
Guerrero,Ajuchitlán del Progreso,1
Guerrero,Alcozauca de Guerrero,5
Guerrero,Alpoyeca,5
Guerrero,Apaxtla,1
Guerrero,Arcelia,1
Guerrero,Atenango del Río,6
Guerrero,Atlamajalcingo del Monte,5
Guerrero,Atlixtac,5
Guerrero,Atoyac de Álvarez,3
Guerrero,Ayutla de los Libres,8;5
Guerrero,Azoyú,8
Guerrero,Benito Juárez,3
Guerrero,Buenavista de Cuéllar,6
Guerrero,Chilapa de Álvarez,6
Guerrero,Chilpancingo de los Bravo,7
Guerrero,Coahuayutla de José María Izazaga,3
Guerrero,Cochoapa el Grande,5
Guerrero,Cocula,2
Guerrero,Copala,8
Guerrero,Copalillo,6
Guerrero,Copanatoyac,5
Guerrero,Coyuca de Catalán,1;7
Guerrero,Cuajinicuilapa,8
Guerrero,Cualác,6
Guerrero,Cuetzala del Progreso,2
Guerrero,Cutzamala de Pinzón,1
Guerrero,Eduardo Neri,6
Guerrero,Florencio Villarreal,8
Guerrero,General Canuto A. Neri,2
Guerrero,General Heliodoro Castillo,1
Guerrero,Huamuxtitlán,6
Guerrero,Huitzuco de los Figueroa,6
Guerrero,Iguala de la Independencia,2
Guerrero,Igualapa,5
Guerrero,Iliatenco,5
Guerrero,Ixcateopan de Cuauhtémoc,2
Guerrero,José Joaquín de Herrera,5
Guerrero,Juan R. Escudero,8
Guerrero,Juchitán,8
Guerrero,La Unión de Isidoro Montes de Oca,3
Guerrero,Leonardo Bravo,1
Guerrero,Malinaltepec,5
Guerrero,Marquelia,8
Guerrero,Mártir de Cuilapan,6
Guerrero,Metlatónoc,5
Guerrero,Mochitlán,7
Guerrero,Olinalá,6
Guerrero,Ometepec,8
Guerrero,Pedro Ascencio Alquisiras,2
Guerrero,Petatlán,3
Guerrero,Pilcaya,2
Guerrero,Pungarabato,1
Guerrero,Quechultenango,7
Guerrero,San Luis Acatlán,5
Guerrero,San Marcos,8
Guerrero,San Miguel Totolapan,1
Guerrero,Taxco de Alarcón,2
Guerrero,Tecoanapa,8
Guerrero,Técpan de Galeana,3
Guerrero,Teloloapan,2
Guerrero,Tepecoacuilco de Trujano,6
Guerrero,Tetipac,2
Guerrero,Tixtla de Guerrero,7
Guerrero,Tlacoachistlahuaca,5
Guerrero,Tlacoapa,5
Guerrero,Tlalchapa,1
Guerrero,Tlalixtaquilla de Maldonado,5
Guerrero,Tlapa de Comonfort,5
Guerrero,Tlapehuala,1
Guerrero,Xalpatláhuac,5
Guerrero,Xochihuehuetlan,6
Guerrero,Xochistlahuaca,5
Guerrero,Zapotitlán Tablas,5
Guerrero,Zihuatanejo de Azueta,3
Guerrero,Zirándaro,1
Hidalgo,Acatlán,1
Hidalgo,Acaxochitlán,13
Hidalgo,Actopan,3
Hidalgo,Agua Blanca de Iturbide,4
Hidalgo,Ajacuba,3
Hidalgo,Alfajayucan,2
Hidalgo,Almoloya,7
Hidalgo,Apan,7
Hidalgo,Atitalaquia,5
Hidalgo,Atlapexco,1
Hidalgo,Atotonilco de Tula,5
Hidalgo,Atotonilco el Grande,3
Hidalgo,Calnali,1
Hidalgo,Cardonal,2
Hidalgo,Chapantongo,5
Hidalgo,Chapulhuacán,2
Hidalgo,Chilcuautla,2
Hidalgo,Cuautepec de Hinojosa,7
Hidalgo,El Arenal,3
Hidalgo,Eloxochitlán,3
Hidalgo,Emiliano Zapata,7
Hidalgo,Epazoyucan,7
Hidalgo,Francisco I. Madero,3
Hidalgo,Huasca de Ocampo,4
Hidalgo,Huautla,1
Hidalgo,Huazalingo,1
Hidalgo,Huehuetla,4
Hidalgo,Huejutla de Reyes,1
Hidalgo,Huichapan,5
Hidalgo,Ixmiquilpan,2
Hidalgo,Jacala de Ledezma,2
Hidalgo,Jaltocán,1
Hidalgo,Juárez Hidalgo,3
Hidalgo,La Misión,2
Hidalgo,Lolotla,1
Hidalgo,Metepec,4
Hidalgo,Metztitlán,3
Hidalgo,Mineral de la Reforma,6
Hidalgo,Mineral del Chico,3
Hidalgo,Mineral del Monte,4
Hidalgo,Mixquiahuala de Juárez,3
Hidalgo,Molango de Escamilla,3
Hidalgo,Nicolás Flores,2
Hidalgo,Nopala de Villagrán,5
Hidalgo,Omitlán de Juárez,4
Hidalgo,Pachuca de Soto,6
Hidalgo,Pacula,2
Hidalgo,Pisaflores,2
Hidalgo,Progreso de Obregón,3
Hidalgo,San Agustín Metzquititlán,3
Hidalgo,San Agustín Tlaxiaca,3
Hidalgo,San Bartolo Tutotepec,4
Hidalgo,San Felipe Orizatlán,1
Hidalgo,San Salvador,2
Hidalgo,Santiago de Anaya,2
Hidalgo,Santiago Tulantepec de Lugo Guerrero,7
Hidalgo,Singuilucan,7
Hidalgo,Tasquillo,2
Hidalgo,Tecozautla,2
Hidalgo,Tenango de Doria,4
Hidalgo,Tepeapulco,7
Hidalgo,Tepehuacán de Guerrero,1
Hidalgo,Tepeji del Río de Ocampo,5
Hidalgo,Tepetitlán,5
Hidalgo,Tetepango,3
Hidalgo,Tezontepec de Aldama,5
Hidalgo,Tianguistengo,1
Hidalgo,Tizayuca,7
Hidalgo,Tlahuelilpan,3
Hidalgo,Tlahuiltepa,3
Hidalgo,Tlanalapa,7
Hidalgo,Tlanchinol,1
Hidalgo,Tlaxcoapan,5
Hidalgo,Tolcayuca,7
Hidalgo,Tula de Allende,5
Hidalgo,Tulancingo de Bravo,4
Hidalgo,Villa de Tezontepec,7
Hidalgo,Xochiatipan,1
Hidalgo,Xochicoatlán,3
Hidalgo,Yahualica,1
Hidalgo,Zacualtipán de Ángeles,3
Hidalgo,Zapotlán de Juárez,7
Hidalgo,Zempoala,7
Hidalgo,Zimapán,2
Jalisco,Acatic,3
Jalisco,Acatlán de Juárez,17
Jalisco,Ahualulco de Mercado,1
Jalisco,Amacueca,19
Jalisco,Amatitán,1
Jalisco,Ameca,18
Jalisco,Arandas,3
Jalisco,Atemajac de Brizuela,18
Jalisco,Atengo,5
Jalisco,Atenguillo,5
Jalisco,Atotonilco el Alto,15
Jalisco,Atoyac,17
Jalisco,Autlán de Navarro,18
Jalisco,Ayotlán,15
Jalisco,Ayutla,5
Jalisco,Bolaños,1
Jalisco,Cabo Corrientes,5
Jalisco,Cañadas de Obregón,3
Jalisco,Casimiro Castillo,18
Jalisco,Chapala,17
Jalisco,Chimaltitán,1
Jalisco,Chiquilistlán,18
Jalisco,Cihuatlán,18
Jalisco,Cocula,18
Jalisco,Colotlán,1
Jalisco,Concepción de Buenos Aires,17
Jalisco,Cuautitlán de García Barragán,18
Jalisco,Cuautla,5
Jalisco,Cuquío,1
Jalisco,Degollado,15
Jalisco,Ejutla,18
Jalisco,El Arenal,1
Jalisco,El Grullo,18
Jalisco,El Limón,18
Jalisco,El Salto,13
Jalisco,Encarnación de Díaz,2
Jalisco,Etzatlán,1
Jalisco,Gómez Farías,19
Jalisco,Guachinango,5
Jalisco,Guadalajara,6;8;9;11;13;14
Jalisco,Hostotipaquillo,1
Jalisco,Huejúcar,1
Jalisco,Huejuquilla el Alto,1
Jalisco,Ixtlahuacán de los Membrillos,17
Jalisco,Ixtlahuacán del Río,1
Jalisco,Jalostotitlán,3
Jalisco,Jamay,15
Jalisco,Jesús María,15
Jalisco,Jilotlán de los Dolores,19
Jalisco,Jocotepec,17
Jalisco,Juanacatlán,17
Jalisco,Juchitlán,18
Jalisco,La Barca,15
Jalisco,La Huerta,5
Jalisco,La Manzanilla de la Paz,17
Jalisco,Lagos de Moreno,2
Jalisco,Magdalena,1
Jalisco,Mascota,5
Jalisco,Mazamitla,17
Jalisco,Mexticacán,3
Jalisco,Mezquitic,1
Jalisco,Mixtlán,5
Jalisco,Ocotlán,15
Jalisco,Ojuelos de Jalisco,2
Jalisco,Pihuamo,19
Jalisco,Poncitlán,17
Jalisco,Puerto Vallarta,5
Jalisco,Quitupan,17
Jalisco,San Cristóbal de la Barranca,1
Jalisco,San Diego de Alejandría,3
Jalisco,San Gabriel,19
Jalisco,San Ignacio Cerro Gordo,3
Jalisco,San Juan de los Lagos,2
Jalisco,San Juanito de Escobedo,1
Jalisco,San Julián,3
Jalisco,San Marcos,1
Jalisco,San Martín de Bolaños,1
Jalisco,San Martín Hidalgo,18
Jalisco,San Miguel el Alto,3
Jalisco,San Pedro Tlaquepaque,12;16
Jalisco,San Sebastián del Oeste,5
Jalisco,Santa María de los Ángeles,1
Jalisco,Santa María del Oro,19
Jalisco,Sayula,19
Jalisco,Tala,1
Jalisco,Talpa de Allende,5
Jalisco,Tamazula de Gordiano,19
Jalisco,Tapalpa,19
Jalisco,Tecalitlán,19
Jalisco,Techaluta de Montenegro,17
Jalisco,Tecolotlán,18
Jalisco,Tenamaxtlán,18
Jalisco,Teocaltiche,2
Jalisco,Teocuitatlán de Corona,17
Jalisco,Tepatitlán de Morelos,3
Jalisco,Tequila,1
Jalisco,Teuchitlán,1
Jalisco,Tizapán el Alto,17
Jalisco,Tlajomulco de Zúñiga,12
Jalisco,Tolimán,19
Jalisco,Tomatlán,5
Jalisco,Tonalá,7
Jalisco,Tonaya,18
Jalisco,Tonila,19
Jalisco,Totatiche,1
Jalisco,Tototlán,15
Jalisco,Tuxcacuesco,18
Jalisco,Tuxcueca,17
Jalisco,Tuxpan,19
Jalisco,Unión de San Antonio,2
Jalisco,Unión de Tula,18
Jalisco,Valle de Guadalupe,3
Jalisco,Valle de Juárez,17
Jalisco,Villa Corona,18
Jalisco,Villa Guerrero,1
Jalisco,Villa Hidalgo,2
Jalisco,Villa Purificación,5
Jalisco,Yahualica de González Gallo,3
Jalisco,Zacoalco de Torres,17
Jalisco,Zapopan,4;6;10
Jalisco,Zapotiltic,19
Jalisco,Zapotitlán de Vadillo,19
Jalisco,Zapotlán del Rey,15
Jalisco,Zapotlán el Grande,19
Jalisco,Zapotlanejo,17
Estado de México,Acambay de Ruíz Castañeda,1
Estado de México,Acolman,5
Estado de México,Aculco,1
Estado de México,Almoloya de Alquisiras,36
Estado de México,Almoloya de Juárez,23
Estado de México,Almoloya del Río,35
Estado de México,Amanalco,23
Estado de México,Amatepec,36
Estado de México,Amecameca,33
Estado de México,Apaxco,2
Estado de México,Atenco,5
Estado de México,Atizapán,35
Estado de México,Atizapán de Zaragoza,15;14;
Estado de México,Atlacomulco,3
Estado de México,Atlautla,33
Estado de México,Axapusco,5
Estado de México,Ayapango,33
Estado de México,Calimaya,27
Estado de México,Capulhuac,35
Estado de México,Chalco,12;33
Estado de México,Chapa de Mota,1
Estado de México,Chapultepec,27
Estado de México,Chiautla,5
Estado de México,Chicoloapan,39
Estado de México,Chiconcuac,5
Estado de México,Chimalhuacán,38;25
Estado de México,Coacalco de Berriozábal,6
Estado de México,Coatepec Harinas,36
Estado de México,Cocotitlán,33
Estado de México,Coyotepec,2
Estado de México,Cuautitlán,37
Estado de México,Cuautitlán Izcalli,4;7
Estado de México,Donato Guerra,23
Estado de México,Ecatepec de Morelos,10;11;13;16;17
Estado de México,Ecatzingo,33
Estado de México,El Oro,3
Estado de México,Huehuetoca,2
Estado de México,Hueypoxtla,28
Estado de México,Huixquilucan,18
Estado de México,Isidro Fabela,18
Estado de México,Ixtapaluca,12
Estado de México,Ixtapan de la Sal,40
Estado de México,Ixtapan del Oro,23
Estado de México,Ixtlahuaca,19
Estado de México,Jaltenco,37
Estado de México,Jilotepec,1
Estado de México,Jilotzingo,18
Estado de México,Jiquipilco,1
Estado de México,Jocotitlán,3
Estado de México,Joquicingo,35
Estado de México,Juchitepec,33
Estado de México,La Paz,39
Estado de México,Lerma,18
Estado de México,Luvianos,36
Estado de México,Malinalco,35
Estado de México,Melchor Ocampo,37
Estado de México,Metepec,27
Estado de México,Mexicaltzingo,27
Estado de México,Morelos,1
Estado de México,Naucalpan de Juárez,21;22;24
Estado de México,Nextlalpan,37
Estado de México,Nezahualcóyotl,31;30;20;29
Estado de México,Nicolás Romero,4
Estado de México,Nopaltepec,5
Estado de México,Ocoyoacac,35
Estado de México,Ocuilan,35
Estado de México,Otumba,5
Estado de México,Otzoloapan,36
Estado de México,Otzolotepec,9
Estado de México,Ozumba,33
Estado de México,Papalotla,5
Estado de México,Polotitlán,1
Estado de México,Rayón,40
Estado de México,San Antonio la Isla,27
Estado de México,San Felipe del Progreso,9
Estado de México,San José del Rincón,3
Estado de México,San Martín de las Pirámides,5
Estado de México,San Mateo Atenco,27
Estado de México,San Simón de Guerrero,36
Estado de México,Santo Tomás,16
Estado de México,Soyaniquilpan de Juárez,1
Estado de México,Sultepec,36
Estado de México,Tecámac,28
Estado de México,Tejupilco,36
Estado de México,Temamatla,33
Estado de México,Temascalapa,5
Estado de México,Temascalcingo,3
Estado de México,Temascaltepec,36
Estado de México,Temoaya,9
Estado de México,Tenancingo,35
Estado de México,Tenango del Aire,33
Estado de México,Tenango del Valle,40
Estado de México,Teoloyucan,2
Estado de México,Teotihuacán,5
Estado de México,Tepetlaoxtoc,5
Estado de México,Tepetlixpa,33
Estado de México,Tepotzotlán,2
Estado de México,Tequixquiac,2
Estado de México,Texcaltitlán,36
Estado de México,Texcalyacac,35
Estado de México,Texcoco,38
Estado de México,Tezoyuca,5
Estado de México,Tianguistenco,35
Estado de México,Timilpan,1
Estado de México,Tlalmanalco,33
Estado de México,Tlalnepantla de Baz,16;15;19
Estado de México,Tlatlaya,36
Estado de México,Toluca,34;26
Estado de México,Tonanitla,37
Estado de México,Tonatico,40
Estado de México,Tultepec,6
Estado de México,Tultitlán,8;37
Estado de México,Valle de Bravo,23
Estado de México,Valle de Chalco Solidaridad,32
Estado de México,Villa de Allende,23
Estado de México,Villa del Carbón,2
Estado de México,Villa Guerrero,40
Estado de México,Villa Victoria,23
Estado de México,Xalatlalco,35
Estado de México,Xonacatlán,18
Estado de México,Zacazonapan,36
Estado de México,Zacualpan,36
Estado de México,Zinacantepec,40
Estado de México,Zumpahuacán,40
Estado de México,Zumpango,28
Michoacán de Ocampo,Acuitzio,11
Michoacán de Ocampo,Aguililla,12
Michoacán de Ocampo,Álvaro Obregón,2
Michoacán de Ocampo,Angamacutiro,2
Michoacán de Ocampo,Angangueo,3
Michoacán de Ocampo,Apatzingán,12
Michoacán de Ocampo,Aporo,3
Michoacán de Ocampo,Aquila,12
Michoacán de Ocampo,Ario,1
Michoacán de Ocampo,Arteaga,1
Michoacán de Ocampo,Briseñas,4
Michoacán de Ocampo,Buenavista,12
Michoacán de Ocampo,Carácuaro,11
Michoacán de Ocampo,Charapan,7
Michoacán de Ocampo,Charo,3
Michoacán de Ocampo,Chavinda,4
Michoacán de Ocampo,Cherán,7
Michoacán de Ocampo,Chilchota,7
Michoacán de Ocampo,Chinicuila,12
Michoacán de Ocampo,Chucándiro,2
Michoacán de Ocampo,Churintzio,2
Michoacán de Ocampo,Churumuco,1
Michoacán de Ocampo,Coahuayana,12
Michoacán de Ocampo,Coalcomán de Vázquez Pallares,12
Michoacán de Ocampo,Coeneo,7
Michoacán de Ocampo,Cojumatlán de Régules,4
Michoacán de Ocampo,Contepec,6
Michoacán de Ocampo,Copándaro,2
Michoacán de Ocampo,Cotija,4
Michoacán de Ocampo,Cuitzeo,2
Michoacán de Ocampo,Ecuandureo,5
Michoacán de Ocampo,Epitacio Huerta,6
Michoacán de Ocampo,Erongarícuaro,7
Michoacán de Ocampo,Gabriel Zamora,9
Michoacán de Ocampo,Hidalgo,6
Michoacán de Ocampo,Huandacareo,2
Michoacán de Ocampo,Huaniqueo,2
Michoacán de Ocampo,Huetamo,11
Michoacán de Ocampo,Huiramba,11
Michoacán de Ocampo,Indaparapeo,3
Michoacán de Ocampo,Irimbo,6
Michoacán de Ocampo,Ixtlán,5
